,time,d2m,t2m,slhf,ssr,str,sshf,tp,lcc,r
4498,1981-02-27 12:00:00,296.827,303.69675,-331.46927777777773,727.7751388888889,-70.09260555555555,-192.4506388888889,7.406622e-05,0.202234,67.80918
4499,1981-02-27 12:00:00,296.827,303.69675,-331.46927777777773,727.7751388888889,-70.09260555555555,-192.4506388888889,7.406622e-05,0.202234,67.80918
4500,1981-02-28 12:00:00,295.4404,302.6696,-226.21840277777778,476.8668888888889,-55.21162222222222,-110.48912222222224,5.2437186e-05,0.086307675,58.829308
4501,1981-02-28 12:00:00,295.4404,302.6696,-226.21840277777778,476.8668888888889,-55.21162222222222,-110.48912222222224,5.2437186e-05,0.086307675,58.829308
4502,1981-03-01 12:00:00,295.3849,303.33414,-223.06576388888888,487.28711111111113,-52.927683333333334,-120.15423611111112,4.4571236e-05,0.2273511,58.034897
4503,1981-03-01 12:00:00,295.3849,303.33414,-223.06576388888888,487.28711111111113,-52.927683333333334,-120.15423611111112,4.4571236e-05,0.2273511,58.034897
4504,1981-03-02 12:00:00,295.8354,302.78094,-212.01522222222223,447.3582777777778,-40.82511111111111,-113.97804722222222,0.00011667237,0.27630353,61.679276
4505,1981-03-02 12:00:00,295.8354,302.78094,-212.01522222222223,447.3582777777778,-40.82511111111111,-113.97804722222222,0.00011667237,0.27630353,61.679276
4506,1981-03-03 12:00:00,295.6985,302.63748,-169.9148888888889,361.25149999999996,-33.17859444444444,-90.61692777777778,3.6049634e-05,0.9055438,59.336002
4507,1981-03-03 12:00:00,295.6985,302.63748,-169.9148888888889,361.25149999999996,-33.17859444444444,-90.61692777777778,3.6049634e-05,0.9055438,59.336002
4508,1981-03-04 12:00:00,295.56805,302.731,-184.98477777777777,408.35977777777777,-39.45945277777778,-111.27948888888888,4.2604282e-05,0.98962355,59.55978
4509,1981-03-04 12:00:00,295.56805,302.731,-184.98477777777777,408.35977777777777,-39.45945277777778,-111.27948888888888,4.2604282e-05,0.98962355,59.55978
4510,1981-03-05 12:00:00,295.78357,304.0294,-195.22276111111108,470.6022777777778,-46.3525,-147.54625,1.9650906e-06,0.96926737,60.872078
4511,1981-03-05 12:00:00,295.78357,304.0294,-195.22276111111108,470.6022777777778,-46.3525,-147.54625,1.9650906e-06,0.96926737,60.872078
4512,1981-03-06 12:00:00,294.67078,303.94656,-250.48623333333333,667.1608333333334,-78.49847222222222,-212.22122222222222,0.0,0.14035678,55.803513
4513,1981-03-06 12:00:00,294.67078,303.94656,-250.48623333333333,667.1608333333334,-78.49847222222222,-212.22122222222222,0.0,0.14035678,55.803513
4514,1981-03-07 12:00:00,295.56158,304.89093,-276.96416666666664,691.4902777777778,-73.17122222222223,-210.6517777777778,0.0,0.26925367,53.54656
4515,1981-03-07 12:00:00,295.56158,304.89093,-276.96416666666664,691.4902777777778,-73.17122222222223,-210.6517777777778,0.0,0.26925367,53.54656
4516,1981-03-08 12:00:00,296.124,303.4262,-243.3792361111111,577.5496111111112,-65.83080555555556,-168.52497222222223,0.0,0.45221493,57.28524
4517,1981-03-08 12:00:00,296.124,303.4262,-243.3792361111111,577.5496111111112,-65.83080555555556,-168.52497222222223,0.0,0.45221493,57.28524
4518,1981-03-09 12:00:00,295.4441,303.0829,-208.7109027777778,459.84088888888886,-46.65860277777778,-125.28035555555556,2.1629035e-05,0.8748112,60.024918
4519,1981-03-09 12:00:00,295.4441,303.0829,-208.7109027777778,459.84088888888886,-46.65860277777778,-125.28035555555556,2.1629035e-05,0.8748112,60.024918
4520,1981-03-10 12:00:00,294.96124,302.27988,-214.99455555555556,422.09838888888885,-34.88567777777778,-100.66592777777778,0.00014616735,0.97332644,60.57477
4521,1981-03-10 12:00:00,294.96124,302.27988,-214.99455555555556,422.09838888888885,-34.88567777777778,-100.66592777777778,0.00014616735,0.97332644,60.57477
4522,1981-03-11 12:00:00,296.91028,303.9273,-264.3860555555556,563.3302777777777,-51.432516666666665,-147.0607222222222,9.1109425e-05,0.95739555,61.15819
4523,1981-03-11 12:00:00,296.91028,303.9273,-264.3860555555556,563.3302777777777,-51.432516666666665,-147.0607222222222,9.1109425e-05,0.95739555,61.15819
4524,1981-03-12 12:00:00,295.0741,304.11075,-324.8497777777778,713.33875,-80.56461666666667,-181.8822388888889,2.6874244e-05,0.12998033,60.138405
4525,1981-03-12 12:00:00,295.0741,304.11075,-324.8497777777778,713.33875,-80.56461666666667,-181.8822388888889,2.6874244e-05,0.12998033,60.138405
4526,1981-03-13 12:00:00,295.02228,304.0158,-338.4245833333333,731.1865277777778,-81.61241666666668,-188.88266666666667,2.0319596e-05,0.22146094,58.22351
4527,1981-03-13 12:00:00,295.02228,304.0158,-338.4245833333333,731.1865277777778,-81.61241666666668,-188.88266666666667,2.0319596e-05,0.22146094,58.22351
4528,1981-03-14 12:00:00,294.6236,302.28058,-308.9240277777778,636.7838888888889,-75.89077222222222,-154.9757222222222,2.5562942e-05,0.2344315,60.862488
4529,1981-03-14 12:00:00,294.6236,302.28058,-308.9240277777778,636.7838888888889,-75.89077222222222,-154.9757222222222,2.5562942e-05,0.2344315,60.862488
4530,1981-03-15 12:00:00,297.16742,303.24777,-358.08802777777777,756.0897222222222,-78.59265555555555,-200.77211111111112,0.00012191571,0.24740207,69.08472
4531,1981-03-15 12:00:00,297.16742,303.24777,-358.08802777777777,756.0897222222222,-78.59265555555555,-200.77211111111112,0.00012191571,0.24740207,69.08472
